Meal_ID,Meal_Name,Cuisine,Calories,Protein,Carbohydrates,Fat,Fiber,Cost,Is_Vegetarian,Meal_Type,Prep_Time,Base_Rating
286,Creamy Pork & Wrap Bowl with Salad,American,842,41,124,20,8,101,0,Lunch,42,4.7
287,Baked Chicken with Potato,Mexican,439,44,23,19,10,116,0,Breakfast,42,4.3
288,Roasted Lentils,Asian,166,6,17,8,6,36,1,Snack,7,4.4
289,Greek Yogurt with Honey,Italian,240,31,17,5,4,57,0,Snack,3,3.6
290,Spicy Beans & Oats Bowl with Broccoli,Mediterranean,612,16,105,14,5,60,1,Lunch,35,4.9
291,Roasted Turkey with Rice,Italian,379,40,7,21,11,77,0,Breakfast,25,3.7
292,Mild Paneer & Oats Bowl with Mixed Veggies,Mexican,353,19,37,14,4,56,1,Lunch,37,4.0
293,Fried Egg & Quinoa Bowl with Mushroom,Asian,1036,34,164,27,4,173,0,Dinner,40,4.5
294,Baked Beef & Pasta Bowl with Mixed Veggies,Indian,698,54,107,6,2,140,0,Lunch,20,4.4
295,Creamy Beans & Potato Bowl with Spinach,Italian,654,38,46,35,13,72,1,Lunch,23,3.5
296,Grilled Chickpeas & Rice Bowl with Salad,Indian,378,23,49,10,8,87,1,Lunch,15,4.9
297,Mild Chickpeas & Wrap Bowl with Spinach,American,507,35,58,15,10,117,1,Dinner,7,4.3
298,Roasted Chickpeas & Pasta Bowl with Spinach,Mediterranean,608,23,72,25,13,56,1,Dinner,32,4.0
299,Creamy Beans & Quinoa Bowl with Mixed Veggies,American,870,32,129,25,13,112,1,Lunch,40,4.1
300,Spicy Egg with Bread,Italian,483,30,52,17,7,72,0,Breakfast,7,3.6
301,Mild Beef & Potato Bowl with Broccoli,Mediterranean,616,54,84,7,3,157,0,Dinner,40,3.9
302,Grilled Pork Bites,Mexican,274,29,23,7,1,69,0,Snack,4,3.8
303,Grilled Turkey Bites,Mediterranean,251,26,30,3,4,75,0,Snack,3,4.1
304,Mild Lentils & Bread Bowl with Mushroom,Indian,318,21,11,21,9,100,1,Lunch,39,4.8
305,Fried Tofu & Oats Bowl with Mushroom,Mexican,614,21,94,17,5,59,1,Lunch,9,4.6
306,Roasted Beef & Pasta Bowl with Spinach,Asian,472,54,3,27,4,140,0,Dinner,11,3.8
307,Mild Lentils & Oats Bowl with Salad,Indian,332,28,14,18,13,69,1,Lunch,29,4.2
308,Roasted Turkey with Wrap,Indian,520,46,34,22,10,155,0,Breakfast,25,4.0
309,Roasted Egg & Potato Bowl with Mushroom,Mediterranean,383,46,7,19,3,149,0,Dinner,5,4.4
310,Oats with Fruits & Nuts,Italian,388,32,49,7,11,57,1,Breakfast,29,4.7
311,Roasted Tofu,American,241,12,21,12,7,45,1,Snack,6,3.9
312,Spicy Pork & Wrap Bowl with Salad,Asian,748,63,61,28,5,105,0,Dinner,19,4.0
313,Fried Egg & Wrap Bowl with Mixed Veggies,Mexican,860,63,71,36,2,174,0,Dinner,14,4.3
314,Grilled Lentils & Oats Bowl with Spinach,Asian,605,31,79,18,4,42,1,Lunch,40,4.0
315,Roasted Egg & Wrap Bowl with Mixed Veggies,Italian,745,33,99,24,5,98,0,Dinner,18,4.7
316,Greek Yogurt with Honey,American,240,24,20,7,3,65,0,Snack,8,5.0
317,Creamy Beef & Quinoa Bowl with Spinach,Italian,963,32,127,36,12,81,0,Dinner,14,4.3
318,Greek Yogurt with Honey,Italian,215,14,30,4,5,27,1,Snack,2,4.6
319,Fried Turkey with Rice,Asian,872,33,135,22,9,88,0,Breakfast,10,4.6
320,Creamy Turkey & Wrap Bowl with Spinach,Italian,699,47,44,37,7,159,0,Lunch,28,4.8
321,Grilled Tofu & Bread Bowl with Mushroom,Asian,529,18,94,9,5,108,1,Dinner,9,4.2
322,Baked Turkey & Oats Bowl with Spinach,Mexican,564,27,69,20,5,145,0,Dinner,36,4.3
323,Fried Chicken & Wrap Bowl with Broccoli,Italian,868,43,122,23,7,80,0,Dinner,34,4.5
324,Fried Beef with Wrap,Italian,821,38,104,28,7,76,0,Breakfast,12,3.5
325,Oats with Fruits & Nuts,Mexican,456,38,49,12,9,83,1,Breakfast,5,4.5
326,Roasted Egg & Bread Bowl with Spinach,Asian,473,50,32,16,2,116,0,Lunch,43,3.9
327,Spicy Beef & Wrap Bowl with Salad,Mediterranean,538,35,70,13,12,112,0,Dinner,34,4.1
328,Roasted Turkey & Pasta Bowl with Spinach,Asian,448,33,25,24,11,150,0,Lunch,15,3.6
329,Mild Fish with Quinoa,Mexican,569,31,95,7,3,140,0,Breakfast,26,3.5
330,Grilled Turkey Bites,American,418,21,36,21,2,71,0,Snack,8,4.5
331,Baked Chickpeas & Potato Bowl with Salad,Indian,504,45,29,23,7,123,1,Dinner,42,3.6
332,Creamy Paneer & Pasta Bowl with Spinach,Indian,1071,13,167,39,14,108,1,Dinner,31,4.7
333,Roasted Lentils,Indian,320,12,27,18,5,19,1,Snack,9,4.4
334,Grilled Pork Bites,Asian,222,32,14,4,3,78,0,Snack,2,3.8
335,Roasted Chickpeas & Oats Bowl with Mushroom,Mediterranean,673,22,135,5,10,51,1,Lunch,14,4.0
336,Baked Beef with Pasta,Italian,365,31,28,14,4,133,0,Breakfast,5,3.5
337,Spicy Tofu & Potato Bowl with Mixed Veggies,American,436,42,13,24,11,136,1,Dinner,31,3.6
338,Mild Turkey & Bread Bowl with Mushroom,Indian,483,52,12,25,6,151,0,Dinner,29,3.8
339,Oats with Fruits & Nuts,American,697,30,65,35,15,117,1,Breakfast,14,3.9
340,Spicy Beans & Quinoa Bowl with Mushroom,Italian,314,30,12,16,9,56,1,Lunch,41,4.8
341,Baked Turkey & Pasta Bowl with Broccoli,Indian,491,44,65,6,10,116,0,Lunch,41,3.9
342,Grilled Beef Bites,Mediterranean,338,31,6,21,4,68,0,Snack,9,3.9
343,Spicy Beef & Rice Bowl with Salad,Indian,540,30,78,12,8,140,0,Lunch,18,4.4
344,Roasted Tofu,Mediterranean,125,10,12,4,6,43,1,Snack,3,4.5
345,Roasted Beans & Bread Bowl with Mixed Veggies,Indian,395,10,59,13,8,78,1,Lunch,32,3.8
346,Grilled Fish Bites,Italian,234,21,33,2,2,77,0,Snack,9,4.4
347,Grilled Chicken with Wrap,Mexican,361,51,16,10,6,112,0,Breakfast,37,4.8
348,Baked Egg & Quinoa Bowl with Salad,Mexican,741,35,87,28,12,118,0,Dinner,11,3.6
349,Greek Yogurt with Honey,Mediterranean,458,25,44,20,3,91,0,Snack,9,3.5
350,Grilled Pork & Pasta Bowl with Salad,Mediterranean,695,28,91,24,7,92,0,Lunch,8,4.9
351,Grilled Tofu & Oats Bowl with Spinach,Asian,453,18,59,16,11,78,1,Lunch,40,4.5
352,Roasted Lentils,Asian,177,15,24,2,5,20,1,Snack,5,4.2
353,Baked Turkey with Rice,Italian,551,37,58,19,8,87,0,Breakfast,20,4.6
354,Grilled Beans & Oats Bowl with Broccoli,Asian,772,33,103,25,5,123,1,Dinner,35,4.5
355,Spicy Pork with Pasta,Italian,591,38,98,5,9,99,0,Breakfast,24,4.7
356,Roasted Fish & Bread Bowl with Mushroom,Mexican,655,51,94,8,4,75,0,Lunch,29,3.8
357,Roasted Paneer,Mexican,211,6,26,9,3,16,1,Snack,9,5.0
358,Roasted Pork & Rice Bowl with Mushroom,Indian,453,40,12,27,7,135,0,Dinner,15,4.9
359,Grilled Egg Bites,Italian,258,26,31,3,3,59,0,Snack,3,4.4
360,Grilled Paneer & Bread Bowl with Mixed Veggies,American,454,42,44,12,6,108,1,Dinner,14,3.6
361,Oats with Mixed Veggies,Indian,379,33,46,7,9,54,1,Breakfast,19,4.9
362,Mild Fish with Pasta,American,415,28,37,17,11,114,0,Breakfast,24,3.7
363,Mild Chicken & Wrap Bowl with Salad,American,450,46,12,24,10,99,0,Lunch,42,4.9
364,Grilled Egg & Pasta Bowl with Broccoli,American,399,47,16,16,9,118,0,Lunch,10,4.1
365,Grilled Egg & Quinoa Bowl with Spinach,Italian,491,23,52,21,9,113,0,Lunch,41,3.6
366,Roasted Chickpeas,Mediterranean,258,10,41,6,6,17,1,Snack,2,4.4
367,Grilled Pork with Oats,Mexican,373,29,26,17,5,146,0,Breakfast,35,3.5
368,Grilled Chicken & Potato Bowl with Spinach,Indian,644,43,64,24,5,105,0,Lunch,31,5.0
369,Oats with Fruits & Nuts,American,880,30,118,32,7,69,1,Breakfast,42,4.0
370,Roasted Lentils & Rice Bowl with Broccoli,Mediterranean,669,30,85,23,14,67,1,Dinner,29,4.6
371,Fried Fish & Pasta Bowl with Spinach,Indian,819,23,109,32,4,147,0,Lunch,18,4.5
372,Greek Yogurt with Honey,Italian,331,25,15,19,1,67,0,Snack,3,4.1
373,Grilled Fish Bites,Mediterranean,193,22,12,6,1,67,0,Snack,5,4.6
374,Roasted Paneer,Mexican,185,7,25,6,4,45,1,Snack,9,4.1
375,Grilled Fish Bites,Asian,221,27,12,7,2,83,0,Snack,4,4.5
376,Oats with Fruits & Nuts,Indian,385,16,48,14,11,104,1,Breakfast,14,3.9
377,Fried Beans & Rice Bowl with Salad,Mexican,820,14,141,22,6,47,1,Lunch,42,4.5
378,Fried Beans & Quinoa Bowl with Salad,American,1008,18,186,21,14,124,1,Dinner,25,4.2
379,Fried Tofu & Wrap Bowl with Broccoli,Italian,751,12,137,17,10,95,1,Lunch,19,3.9
380,Fried Pork & Bread Bowl with Salad,Mexican,733,49,89,20,6,175,0,Dinner,5,4.0
381,Bread with Broccoli,American,578,38,90,7,11,69,1,Breakfast,21,3.7
382,Baked Egg & Quinoa Bowl with Mixed Veggies,Indian,443,33,37,18,8,117,0,Lunch,9,4.7
383,Creamy Paneer & Wrap Bowl with Mushroom,Indian,678,39,49,36,5,95,1,Lunch,38,4.7
384,Mild Beef & Bread Bowl with Spinach,Asian,789,45,114,17,12,140,0,Dinner,11,3.9
385,Oats with Fruits & Nuts,Asian,384,34,21,18,9,71,1,Breakfast,6,3.5
386,Greek Yogurt with Honey,Indian,172,29,9,2,3,73,0,Snack,8,4.9
387,Roasted Beans & Potato Bowl with Mushroom,Italian,678,30,81,26,12,127,1,Dinner,21,4.1
388,Baked Pork & Quinoa Bowl with Mushroom,Mexican,442,46,6,26,6,97,0,Dinner,36,4.6
389,Roasted Fish & Rice Bowl with Mushroom,Asian,786,39,94,28,11,153,0,Dinner,43,4.9
390,Fried Beans & Potato Bowl with Broccoli,Mexican,633,29,68,27,11,84,1,Lunch,19,3.8
391,Mild Fish with Potato,Italian,653,52,61,22,6,113,0,Breakfast,20,4.2
392,Greek Yogurt with Honey,Mexican,221,14,32,4,6,32,1,Snack,9,4.4
393,Spicy Beef & Potato Bowl with Broccoli,Mediterranean,549,32,51,24,6,114,0,Lunch,42,4.0
394,Fried Egg with Bread,Mexican,846,44,106,27,11,95,0,Breakfast,33,4.2
395,Greek Yogurt with Honey,American,224,21,21,6,0,93,0,Snack,4,4.0
396,Creamy Pork & Potato Bowl with Salad,Asian,1071,27,153,39,13,124,0,Dinner,41,4.6
397,Creamy Fish & Oats Bowl with Broccoli,Mexican,566,47,54,18,11,94,0,Lunch,22,4.7
398,Grilled Fish Bites,Indian,324,18,33,13,4,89,0,Snack,8,5.0
399,Creamy Turkey & Oats Bowl with Salad,Asian,508,48,40,17,5,113,0,Lunch,24,4.9
400,Roasted Egg with Bread,Mediterranean,588,48,51,21,5,149,0,Breakfast,37,4.9
401,Spicy Paneer & Rice Bowl with Spinach,Italian,328,11,46,11,8,57,1,Lunch,23,4.3
402,Baked Paneer & Potato Bowl with Mushroom,Asian,477,30,64,11,12,43,1,Lunch,20,3.5
403,Grilled Pork Bites,Mediterranean,170,29,4,4,1,84,0,Snack,9,4.8
404,Roasted Lentils & Quinoa Bowl with Mushroom,Asian,576,19,100,11,4,40,1,Lunch,13,4.3
405,Oats with Fruits & Nuts,Indian,462,28,58,13,12,96,1,Breakfast,11,5.0
406,Grilled Chicken with Wrap,Mediterranean,389,47,30,9,11,96,0,Breakfast,22,4.0
407,Fried Beef with Bread,Asian,775,46,69,35,4,142,0,Breakfast,23,4.4
408,Roasted Beef & Quinoa Bowl with Mixed Veggies,Mediterranean,547,48,50,17,5,127,0,Dinner,44,4.8
409,Grilled Paneer & Bread Bowl with Salad,American,448,41,35,16,13,49,1,Dinner,25,4.7
410,Oats with Fruits & Nuts,American,617,39,61,24,12,99,1,Breakfast,7,4.0
411,Grilled Beef Bites,Mediterranean,248,24,22,7,2,54,0,Snack,4,4.0
412,Rice with Mushroom,Mexican,696,30,99,20,9,113,1,Breakfast,34,3.7
413,Roasted Lentils,Indian,393,6,58,15,4,35,1,Snack,5,5.0
414,Spicy Chicken & Pasta Bowl with Mixed Veggies,Mexican,667,44,64,26,5,130,0,Dinner,19,5.0
415,Roasted Chickpeas,American,168,5,19,8,7,34,1,Snack,6,3.8
416,Oats with Fruits & Nuts,American,332,28,12,19,4,82,1,Breakfast,19,4.4
417,Greek Yogurt with Honey,American,326,12,22,21,3,29,1,Snack,9,4.4
418,Bread with Salad,Mediterranean,596,11,68,31,6,102,1,Breakfast,42,4.3
419,Mild Chickpeas & Wrap Bowl with Broccoli,Mediterranean,540,15,90,13,4,64,1,Lunch,14,4.9
420,Spicy Chickpeas & Wrap Bowl with Spinach,Asian,424,39,51,7,12,106,1,Lunch,31,4.4
421,Roasted Turkey & Quinoa Bowl with Salad,Asian,624,52,72,14,2,112,0,Lunch,13,4.5
422,Grilled Fish & Rice Bowl with Mixed Veggies,Indian,472,56,12,22,10,159,0,Lunch,6,4.5
423,Oats with Fruits & Nuts,Mexican,580,15,91,17,7,41,1,Breakfast,39,4.4
424,Wrap with Mixed Veggies,American,931,25,129,35,14,48,1,Breakfast,34,3.9
425,Oats with Fruits & Nuts,Asian,405,14,40,21,12,119,1,Breakfast,33,3.8
426,Grilled Turkey with Quinoa,Italian,406,48,37,7,8,120,0,Breakfast,29,5.0
427,Creamy Fish & Potato Bowl with Mixed Veggies,Asian,541,51,46,17,13,143,0,Dinner,41,4.9
428,Oats with Fruits & Nuts,American,621,15,88,23,14,61,1,Breakfast,8,4.6
429,Greek Yogurt with Honey,Mediterranean,315,15,18,20,7,29,1,Snack,7,4.6
430,Fried Turkey with Wrap,Indian,599,44,49,25,5,116,0,Breakfast,10,4.6
431,Spicy Fish with Quinoa,Mexican,300,46,11,8,3,85,0,Breakfast,38,4.4
432,Creamy Fish with Oats,Mexican,538,46,32,25,9,74,0,Breakfast,35,4.6
433,Oats with Fruits & Nuts,Mediterranean,593,10,95,19,11,116,1,Breakfast,25,4.8
434,Grilled Turkey Bites,Asian,186,21,5,9,1,56,0,Snack,4,4.1
435,Roasted Lentils,Indian,242,5,37,8,5,44,1,Snack,3,4.2
436,Roasted Beef & Wrap Bowl with Broccoli,Mediterranean,655,53,79,14,10,128,0,Lunch,20,4.6
437,Grilled Tofu & Quinoa Bowl with Mixed Veggies,Indian,402,20,53,12,7,110,1,Lunch,39,3.7
438,Baked Tofu & Rice Bowl with Spinach,American,504,20,56,22,8,115,1,Dinner,29,4.5
439,Roasted Beans,Indian,187,14,12,9,3,35,1,Snack,9,3.8
440,Greek Yogurt with Honey,Mexican,128,12,8,5,5,43,1,Snack,2,4.1
441,Grilled Lentils & Bread Bowl with Salad,Mediterranean,455,37,18,26,15,75,1,Dinner,10,4.0
442,Spicy Egg & Quinoa Bowl with Spinach,American,667,53,89,11,5,98,0,Lunch,23,4.4
443,Baked Paneer & Rice Bowl with Salad,Asian,552,29,91,8,9,101,1,Dinner,36,4.7
444,Creamy Lentils & Quinoa Bowl with Mixed Veggies,Italian,913,16,120,41,9,85,1,Dinner,33,4.1
445,Creamy Lentils & Rice Bowl with Mushroom,American,754,10,117,27,6,86,1,Lunch,14,3.5
446,Spicy Paneer & Rice Bowl with Broccoli,American,434,21,62,11,13,61,1,Lunch,35,4.6
447,Spicy Lentils & Pasta Bowl with Broccoli,American,605,29,106,7,14,116,1,Lunch,32,4.2
448,Grilled Fish Bites,Asian,413,19,43,18,1,41,0,Snack,6,4.2
449,Grilled Chicken Bites,American,194,27,1,9,2,74,0,Snack,6,3.7
450,Spicy Egg with Potato,Indian,577,34,58,23,5,110,0,Breakfast,7,4.1
451,Grilled Chicken Bites,Mediterranean,217,26,12,7,3,67,0,Snack,9,4.6
452,Spicy Fish & Quinoa Bowl with Mushroom,Mexican,476,35,70,6,10,87,0,Lunch,8,3.5
453,Roasted Tofu,Mexican,129,4,12,7,4,26,1,Snack,5,3.8
454,Baked Chickpeas & Quinoa Bowl with Spinach,Indian,389,29,14,24,14,53,1,Lunch,20,4.0
455,Spicy Turkey & Bread Bowl with Mushroom,Asian,309,34,7,16,7,106,0,Lunch,7,3.6
456,Fried Tofu & Wrap Bowl with Mushroom,Asian,1041,47,148,29,17,88,1,Dinner,15,4.1
457,Mild Chickpeas & Bread Bowl with Broccoli,Italian,668,17,107,19,13,77,1,Dinner,11,4.8
458,Grilled Pork with Oats,Indian,460,30,71,6,3,157,0,Breakfast,32,4.4
459,Roasted Fish & Wrap Bowl with Spinach,Indian,538,46,41,21,8,134,0,Lunch,35,3.5
460,Rice with Mushroom,Asian,685,34,67,31,14,61,1,Breakfast,10,4.4
461,Grilled Chicken Bites,Italian,183,23,2,9,2,80,0,Snack,6,4.1
462,Mild Chicken with Potato,Mediterranean,617,23,120,5,9,135,0,Breakfast,17,3.7
463,Roasted Lentils & Wrap Bowl with Spinach,Asian,519,43,59,12,10,134,1,Dinner,36,4.8
464,Spicy Turkey & Bread Bowl with Mushroom,Mediterranean,418,49,24,14,5,150,0,Lunch,21,4.6
465,Roasted Tofu & Potato Bowl with Salad,Italian,329,19,27,16,12,89,1,Lunch,42,3.7
466,Fried Turkey & Wrap Bowl with Mixed Veggies,Mediterranean,979,45,114,38,10,135,0,Lunch,15,5.0
467,Mild Beans & Rice Bowl with Mixed Veggies,Mediterranean,693,32,112,13,9,127,1,Dinner,43,4.6
468,Greek Yogurt with Honey,Indian,159,24,9,3,2,72,0,Snack,5,4.4
469,Spicy Tofu & Pasta Bowl with Spinach,Mediterranean,659,24,98,19,11,55,1,Dinner,13,4.2
470,Mild Tofu & Wrap Bowl with Salad,Mediterranean,535,22,82,13,11,119,1,Dinner,8,3.7
471,Fried Turkey with Potato,Italian,608,47,64,18,4,160,0,Breakfast,18,4.1
472,Roasted Fish & Rice Bowl with Salad,Indian,380,35,10,22,6,129,0,Lunch,22,4.8
473,Spicy Beef & Rice Bowl with Mushroom,Mexican,664,57,68,18,9,67,0,Lunch,37,4.4
474,Spicy Tofu & Pasta Bowl with Salad,Mediterranean,371,14,54,11,9,53,1,Lunch,17,4.2
475,Creamy Lentils & Potato Bowl with Mixed Veggies,Asian,968,16,129,43,15,63,1,Dinner,16,3.7
476,Oats with Spinach,American,369,33,12,21,6,52,1,Breakfast,23,4.1
477,Creamy Pork with Rice,Mediterranean,688,53,47,32,7,93,0,Breakfast,14,4.1
478,Roasted Paneer,Mexican,183,13,12,9,6,27,1,Snack,7,3.6
479,Baked Tofu & Bread Bowl with Salad,Mexican,398,29,48,10,7,93,1,Lunch,8,4.8
480,Grilled Paneer & Pasta Bowl with Spinach,Indian,446,47,17,21,8,107,1,Dinner,7,4.4
481,Creamy Paneer & Bread Bowl with Mushroom,Asian,581,10,92,19,13,43,1,Lunch,9,3.9
482,Oats with Fruits & Nuts,Asian,670,10,132,11,7,104,1,Breakfast,9,3.6
483,Fried Pork & Bread Bowl with Spinach,Asian,928,23,146,28,12,102,0,Dinner,12,4.5
484,Grilled Paneer & Potato Bowl with Salad,Indian,718,31,112,16,14,126,1,Dinner,23,4.7
485,Greek Yogurt with Honey,Mexican,222,25,12,8,4,57,0,Snack,7,4.6
486,Fried Pork & Rice Bowl with Broccoli,American,581,63,39,19,3,160,0,Dinner,7,4.5
487,Roasted Pork & Potato Bowl with Salad,American,378,36,24,15,8,85,0,Lunch,28,4.4
488,Roasted Chickpeas,Italian,201,7,25,8,5,46,1,Snack,8,4.0
489,Baked Pork & Potato Bowl with Mushroom,Mexican,691,31,123,8,7,156,0,Dinner,39,3.6
490,Creamy Chickpeas & Quinoa Bowl with Broccoli,American,854,39,122,23,17,141,1,Dinner,42,4.7
491,Roasted Lentils,Italian,262,10,42,6,3,43,1,Snack,6,3.8
492,Grilled Egg & Quinoa Bowl with Mushroom,American,700,53,65,25,7,104,0,Dinner,36,3.5
493,Spicy Chicken with Rice,Italian,413,26,43,15,6,140,0,Breakfast,37,4.4
494,Grilled Chicken & Quinoa Bowl with Spinach,Italian,661,32,92,18,2,115,0,Lunch,37,5.0
495,Roasted Beef & Pasta Bowl with Mushroom,Italian,333,45,6,14,5,87,0,Lunch,31,4.2
496,Oats with Fruits & Nuts,Indian,697,10,126,17,7,99,1,Breakfast,43,3.7
497,Oats with Fruits & Nuts,Indian,402,36,33,14,5,95,1,Breakfast,34,4.3
498,Baked Paneer & Rice Bowl with Mixed Veggies,Mediterranean,795,28,121,22,13,90,1,Dinner,24,5.0
499,Grilled Turkey & Potato Bowl with Mixed Veggies,Indian,827,51,128,12,11,158,0,Dinner,43,5.0
500,Spicy Turkey & Pasta Bowl with Mixed Veggies,Italian,579,51,75,8,13,149,0,Dinner,41,4.2
501,Quinoa with Mushroom,Asian,541,21,55,26,9,102,1,Breakfast,37,4.2
502,Grilled Egg Bites,Asian,302,33,11,14,1,45,0,Snack,7,3.8
503,Roasted Egg & Bread Bowl with Broccoli,Italian,532,38,83,5,6,95,0,Lunch,43,3.7
504,Grilled Turkey Bites,Indian,363,33,17,18,2,58,0,Snack,7,3.8
505,Rice with Spinach,Indian,375,16,48,13,4,73,1,Breakfast,29,3.7
506,Roasted Paneer & Pasta Bowl with Spinach,Asian,447,31,56,11,4,49,1,Dinner,31,4.9
507,Roasted Turkey & Bread Bowl with Salad,Italian,355,45,5,17,2,128,0,Lunch,42,3.5
508,Grilled Turkey Bites,American,382,21,45,13,4,68,0,Snack,8,4.7
509,Mild Lentils & Oats Bowl with Mushroom,Asian,421,18,69,8,13,113,1,Lunch,36,4.7
510,Roasted Paneer & Quinoa Bowl with Spinach,American,454,14,74,11,15,126,1,Dinner,24,4.1
511,Grilled Chicken Bites,Mediterranean,221,19,29,3,2,75,0,Snack,6,3.7
512,Roasted Paneer,Indian,437,5,57,21,7,22,1,Snack,9,4.3
513,Roasted Beans & Oats Bowl with Mixed Veggies,Asian,620,30,95,13,12,128,1,Dinner,15,4.2
514,Greek Yogurt with Honey,Mediterranean,375,30,14,22,3,70,0,Snack,8,4.1
515,Mild Tofu & Pasta Bowl with Broccoli,American,561,18,68,24,13,77,1,Lunch,12,4.6
516,Spicy Beans & Bread Bowl with Broccoli,Asian,538,26,86,10,11,102,1,Lunch,33,3.7
517,Grilled Lentils & Pasta Bowl with Broccoli,Indian,468,47,20,22,5,85,1,Dinner,17,3.7
518,Roasted Paneer,American,352,13,36,17,4,25,1,Snack,7,3.9
519,Creamy Turkey & Bread Bowl with Mushroom,American,685,31,77,28,8,113,0,Lunch,37,3.8
520,Bread with Mushroom,American,511,14,102,5,13,63,1,Breakfast,10,4.0
521,Greek Yogurt with Honey,Asian,127,5,11,7,6,37,1,Snack,9,4.6
522,Baked Chickpeas & Bread Bowl with Spinach,Mediterranean,397,41,26,14,5,139,1,Dinner,28,4.8
523,Roasted Chicken & Potato Bowl with Salad,Asian,648,43,103,7,10,129,0,Lunch,5,3.6
524,Fried Lentils & Pasta Bowl with Broccoli,Mexican,850,34,102,34,10,126,1,Dinner,5,5.0
525,Grilled Egg Bites,Asian,432,17,50,18,1,70,0,Snack,9,4.7
526,Oats with Fruits & Nuts,Mediterranean,691,33,124,7,13,64,1,Breakfast,43,3.5
527,Spicy Chickpeas & Potato Bowl with Salad,Asian,666,25,87,24,9,61,1,Lunch,15,4.8
528,Grilled Beef Bites,Italian,361,22,30,17,3,57,0,Snack,2,4.1
529,Mild Chickpeas & Pasta Bowl with Spinach,American,492,23,66,15,7,55,1,Lunch,38,4.0
530,Greek Yogurt with Honey,Asian,182,26,10,4,1,63,0,Snack,2,4.1
531,Oats with Fruits & Nuts,Asian,482,16,55,22,7,81,1,Breakfast,14,3.5
532,Roasted Paneer,Mediterranean,300,8,28,17,5,34,1,Snack,7,4.6
533,Roasted Chickpeas & Wrap Bowl with Broccoli,American,366,16,44,14,7,58,1,Lunch,28,4.1
534,Oats with Fruits & Nuts,Indian,446,15,83,6,12,51,1,Breakfast,25,4.1
535,Creamy Chickpeas & Rice Bowl with Mixed Veggies,Italian,719,45,83,23,7,143,1,Dinner,23,4.7
536,Grilled Beans & Rice Bowl with Salad,American,460,18,49,21,14,101,1,Dinner,44,3.5
537,Spicy Chicken & Quinoa Bowl with Spinach,Mexican,404,30,30,18,11,134,0,Lunch,41,3.9
538,Mild Chicken with Potato,Italian,610,37,77,17,8,89,0,Breakfast,14,4.4
539,Bread with Mixed Veggies,Asian,356,36,32,9,14,44,1,Breakfast,14,4.4
540,Baked Paneer & Bread Bowl with Mixed Veggies,American,598,25,97,12,10,141,1,Dinner,10,4.9
541,Grilled Beef Bites,Mediterranean,245,32,18,5,1,63,0,Snack,4,3.5
542,Oats with Mushroom,Mexican,826,15,126,29,8,115,1,Breakfast,44,3.7
543,Grilled Chicken Bites,Mediterranean,324,21,17,19,3,71,0,Snack,9,3.6
544,Grilled Chicken & Bread Bowl with Mushroom,Indian,615,50,70,15,8,119,0,Lunch,23,4.5
545,Creamy Beans & Wrap Bowl with Broccoli,Indian,883,39,121,27,11,56,1,Lunch,21,4.5
546,Grilled Chicken Bites,Asian,262,16,33,7,3,62,0,Snack,2,4.4
547,Grilled Chicken with Potato,Mediterranean,586,32,65,22,7,104,0,Breakfast,33,4.2
548,Potato with Mixed Veggies,Italian,649,19,78,29,12,52,1,Breakfast,17,4.7
549,Roasted Paneer & Pasta Bowl with Spinach,Asian,698,34,82,26,9,56,1,Dinner,28,5.0
550,Greek Yogurt with Honey,Mexican,356,14,27,21,2,44,1,Snack,9,4.2
551,Spicy Turkey with Quinoa,Mexican,323,34,33,6,5,122,0,Breakfast,18,4.1
552,Roasted Beans & Rice Bowl with Spinach,American,420,15,74,7,13,47,1,Lunch,23,4.5
553,Grilled Chicken Bites,Asian,210,22,12,8,3,38,0,Snack,8,4.9
554,Baked Turkey with Wrap,Indian,444,36,52,10,4,84,0,Breakfast,24,4.7
555,Greek Yogurt with Honey,American,181,6,25,6,7,29,1,Snack,4,3.5
556,Creamy Paneer & Pasta Bowl with Spinach,Italian,741,36,86,28,13,60,1,Dinner,31,4.2
557,Spicy Tofu & Rice Bowl with Mixed Veggies,American,324,23,24,15,8,52,1,Lunch,28,4.4
558,Grilled Chicken & Wrap Bowl with Spinach,Mexican,557,41,44,24,5,129,0,Lunch,8,4.7
559,Fried Lentils & Quinoa Bowl with Spinach,Mediterranean,863,40,119,25,5,126,1,Dinner,41,4.5
560,Roasted Tofu,Italian,135,11,2,9,3,26,1,Snack,8,3.7
561,Grilled Pork & Oats Bowl with Mixed Veggies,Indian,800,65,119,7,6,163,0,Dinner,38,3.5
562,Spicy Paneer & Pasta Bowl with Mushroom,Asian,644,15,134,5,5,91,1,Lunch,23,4.2
563,Mild Tofu & Quinoa Bowl with Spinach,Asian,534,17,91,11,7,69,1,Lunch,17,3.9
564,Roasted Paneer,Italian,194,6,31,5,4,45,1,Snack,7,4.8
565,Bread with Mixed Veggies,Indian,392,15,69,6,9,95,1,Breakfast,39,4.9
566,Greek Yogurt with Honey,Italian,158,24,8,3,2,58,0,Snack,4,3.7
567,Mild Chicken with Potato,Mediterranean,440,48,12,22,5,137,0,Breakfast,37,3.6
568,Fried Paneer & Oats Bowl with Mixed Veggies,Mexican,582,15,83,21,15,140,1,Dinner,42,4.1
